dataset,building,num_windows,smoothness_violation_mean_mean,smoothness_violation_mean_std,smoothness_violation_mean_median,smoothness_violation_mean_min,smoothness_violation_mean_max,smoothness_violation_max_mean,smoothness_violation_max_std,smoothness_violation_max_median,smoothness_violation_max_min,smoothness_violation_max_max,smoothness_violation_std_mean,smoothness_violation_std_std,smoothness_violation_std_median,smoothness_violation_std_min,smoothness_violation_std_max,max_gradient_mean,max_gradient_std,max_gradient_median,max_gradient_min,max_gradient_max,mean_gradient_mean,mean_gradient_std,mean_gradient_median,mean_gradient_min,mean_gradient_max,std_gradient_mean,std_gradient_std,std_gradient_median,std_gradient_min,std_gradient_max,gradient_violations_severe_mean,gradient_violations_severe_std,gradient_violations_severe_median,gradient_violations_severe_min,gradient_violations_severe_max,gradient_violations_moderate_mean,gradient_violations_moderate_std,gradient_violations_moderate_median,gradient_violations_moderate_min,gradient_violations_moderate_max,gradient_violation_rate_severe_mean,gradient_violation_rate_severe_std,gradient_violation_rate_severe_median,gradient_violation_rate_severe_min,gradient_violation_rate_severe_max,gradient_violation_rate_moderate_mean,gradient_violation_rate_moderate_std,gradient_violation_rate_moderate_median,gradient_violation_rate_moderate_min,gradient_violation_rate_moderate_max,negative_count_mean,negative_count_std,negative_count_median,negative_count_min,negative_count_max,negative_energy_total_mean,negative_energy_total_std,negative_energy_total_median,negative_energy_total_min,negative_energy_total_max,negative_fraction_mean,negative_fraction_std,negative_fraction_median,negative_fraction_min,negative_fraction_max,negative_max_magnitude_mean,negative_max_magnitude_std,negative_max_magnitude_median,negative_max_magnitude_min,negative_max_magnitude_max
ideal,home245,35,0.14213708462021013,0.036239526222193105,0.13739664354497713,0.0626972696344895,0.21035645400484365,0.5490659698736978,0.21994072999368552,0.5121500449449673,0.2964105971089014,1.285697011824709,0.1415873335234754,0.04502964980722967,0.13600051857812928,0.07048521979590355,0.2658430892088413,0.9177416723111329,0.28342083977658766,0.8483136313312782,0.6041196002611416,1.9170729104121513,0.23611271575771364,0.04350644474081597,0.22521166125451103,0.1533083851813238,0.3381833045209224,0.23306165819276897,0.06067284697188385,0.21189750339247876,0.14013209183793715,0.4274894816380153,3.1142857142857143,1.2368491898236207,3.0,1,5,6.314285714285714,1.7691229234757393,6.0,2,9,0.13540372670807452,0.053776051731461764,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.2745341614906833,0.07691838797720607,0.2608695652173913,0.08695652173913043,0.391304347826087,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home243,46,0.09255183164515914,0.024714302984685344,0.0861227308936888,0.051349217187756604,0.17631513994080678,0.43927770034917557,0.18943935454035257,0.4160001253179984,0.11955969206788947,0.9413168430752122,0.10202191948180539,0.03920678517494918,0.09070499545727648,0.03465977048842503,0.2057811625430754,0.9590294986955036,0.2997151893846273,0.9766059618666163,0.4538210809656323,1.6697908220678765,0.25391543670163935,0.040775520768321236,0.25595437308842706,0.17350510776197173,0.34297883732369205,0.24076206354054455,0.06781578102149309,0.24003177967656528,0.1265998015466532,0.38993137287450974,2.9347826086956523,1.699132437362533,3.0,0,6,7.326086956521739,1.5471481172746162,7.0,4,11,0.1275992438563327,0.07387532336358839,0.13043478260869565,0.0,0.2608695652173913,0.31852551984877125,0.06726730944672243,0.30434782608695654,0.17391304347826086,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home62,172,0.04864426990285984,0.016380679829612454,0.04882282592064378,0.01364555289509352,0.11617392544666374,0.15871315698883745,0.05525398609341049,0.15148502222761898,0.051691295215409244,0.349619771715166,0.041188173701519934,0.014227895565029618,0.04098803922590271,0.01162909914322216,0.0910166369854407,0.44590644978021554,0.13615985053420482,0.43409390993653874,0.16558276847034092,0.9431131579121373,0.13409403903331552,0.025997665068916483,0.13407180747995812,0.0629479848851613,0.21746067298669838,0.11415208527417763,0.02957397433349046,0.11303365189801587,0.04546190478487359,0.20102631860750664,0.29069767441860467,0.536272211981405,0.0,0,2,2.261627906976744,1.433054033017172,2.0,0,8,0.012639029322548028,0.0233161831296263,0.0,0.0,0.08695652173913043,0.09833164812942365,0.06230669708770313,0.08695652173913043,0.0,0.34782608695652173,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home110,172,0.27844410884529586,0.08496235460421733,0.29739970022950335,0.08371232466088872,0.44036885772832374,1.7327503749852942,0.8088424731720147,1.9970420900857027,0.26064230360607266,3.492853074387542,0.41132033611946484,0.1834820563576182,0.4766920588259851,0.07081345430652244,0.8143587824416983,2.472447438608271,1.1465479186378815,2.762857207573468,0.38867502060209547,4.8617291063369255,0.39594494666422825,0.11148853059926656,0.38965984992025743,0.1418566555102573,0.6584998095538522,0.5635914837170529,0.24761072423906288,0.5962042441172558,0.11198372870419232,1.1259842717857351,4.877906976744186,1.8992594127522626,5.0,0,11,8.069767441860465,1.897309586453129,8.0,2,13,0.21208291203235585,0.08257649620662011,0.21739130434782608,0.0,0.4782608695652174,0.35085945399393326,0.08249172115013606,0.34782608695652173,0.08695652173913043,0.5652173913043478,0.029069767441860465,0.1680021311255801,0.0,0,1,0.00047111352312312403,0.0036432872094449512,0.0,0.0,0.04432972372648972,0.0012112403100775194,0.0070000887968991714,0.0,0.0,0.041666666666666664,0.00047111352312312403,0.0036432872094449512,0.0,0.0,0.04432972372648972
ideal,home109,172,0.21075468015250007,0.053209041629243115,0.20142815480603593,0.0879346204846591,0.3759443453769041,0.8039704172013726,0.2982139667713639,0.7396192678297746,0.32635542930573724,1.6849429805665166,0.19982113835574397,0.06693866526767087,0.1883888655212971,0.09231093834283946,0.39751234570115335,0.7860126382096028,0.2717076141294517,0.7580623805856692,0.26895237533200983,1.6494955907134445,0.22404360314965996,0.049383020393908655,0.22281866408900125,0.09205896986339822,0.370650283237976,0.20247946097230987,0.06055631473241084,0.19668659911655545,0.07107980781236373,0.3929897351258364,2.453488372093023,1.6364807443440872,2.0,0,7,6.116279069767442,2.1642905527074383,6.0,0,11,0.10667340748230535,0.07115133671061248,0.08695652173913043,0.0,0.30434782608695654,0.26592517694641055,0.0940995892481495,0.2608695652173913,0.0,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home137,172,0.10378591718795786,0.02647963433132252,0.10115593163140507,0.04461964979785304,0.19740235595599137,0.38148109801441016,0.1612577116901651,0.33943916955633396,0.13229933651186163,1.0249584958609996,0.09532201417683889,0.03506467883408526,0.08415280462805375,0.0338423582905288,0.23795534112836245,0.7992945275524852,0.26510370818051754,0.7704968916047836,0.34331758992752304,2.3524662971933603,0.22037406843835344,0.03864656218315069,0.22089473489534625,0.10585466939453184,0.3227904297113799,0.20650344482887906,0.060895646731244604,0.19656827462124116,0.09159795487463838,0.5366415782001891,2.4011627906976742,1.461362392860385,2.0,0,7,5.877906976744186,1.8961957731076517,6.0,1,11,0.1043983822042467,0.06353749534175587,0.08695652173913043,0.0,0.30434782608695654,0.2555611729019211,0.08244329448294138,0.2608695652173913,0.043478260869565216,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home144,130,0.11685818759956837,0.03237038188280027,0.11226062973682063,0.04248926009552007,0.2220389170170488,0.3761526246041303,0.14310658719051406,0.3456330870853686,0.11191555134687681,0.9208193348089795,0.10171616832848784,0.035379809120370746,0.09752467884607514,0.028746252043857588,0.2184632619759165,0.41169101154331855,0.11746566302176645,0.38924775726477095,0.18025218933110787,0.8235162748627672,0.12772487287337714,0.02624030170289275,0.1291264527653465,0.057837822330437015,0.2162341555426457,0.11082808052974642,0.02644584077109363,0.10836950600566525,0.04807083630729486,0.19698732590029575,0.24615384615384617,0.5555529257005474,0.0,0,3,2.1153846153846154,1.4498520634592895,2.0,0,6,0.010702341137123745,0.02415447503045858,0.0,0.0,0.13043478260869565,0.09197324414715718,0.06303704623736041,0.08695652173913043,0.0,0.2608695652173913,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home128,172,0.03142684643457662,0.008244706528083397,0.031451890406870776,0.015657452579486683,0.06558234956342081,0.10449498856844357,0.04442759987061771,0.09435906518718018,0.04227651639529034,0.35391951109050995,0.026327380111285527,0.009588118873587704,0.025063738105170503,0.011571280496427848,0.08049168623463229,0.48422972055385366,0.20425276659163535,0.45423761858505607,0.1697711349131657,1.202398673297085,0.139774297612391,0.04735595175470697,0.1279508674602957,0.06393100443892437,0.2686182698263257,0.11940031660507772,0.04689426261318863,0.11071898604455016,0.04866595309105135,0.2469996865769488,0.6744186046511628,0.9993237302262975,0.0,0,4,2.4011627906976742,2.166499383371791,2.0,0,10,0.029322548028311426,0.04344885783592598,0.0,0.0,0.17391304347826086,0.1043983822042467,0.09419562536399093,0.08695652173913043,0.0,0.43478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home61,172,0.0642078080558778,0.01779438243525556,0.06356188767367096,0.028239447751878,0.11585675539280599,0.2521650629009774,0.10286770718654062,0.22961468781764466,0.0813303859808355,0.6222479889941214,0.06268395438834867,0.022370158519142896,0.059600417757627276,0.022957249782825703,0.1420788293281103,0.9247438952317288,0.31924038053773135,0.8584654720496557,0.3898137455968988,1.878649777727053,0.25803220307495645,0.05224119408809391,0.25655024618048816,0.13505860224390973,0.3914662880402556,0.23605376440824088,0.07190310181394383,0.22150541108331162,0.12227295169383318,0.45314662827283053,3.2674418604651163,1.8103347923998154,3.0,0,8,7.354651162790698,2.08171200657358,7.0,2,13,0.14206268958543983,0.07871020836520937,0.13043478260869565,0.0,0.34782608695652173,0.31976744186046513,0.09050921767711217,0.30434782608695654,0.08695652173913043,0.5652173913043478,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home224,61,0.13517562333842978,0.04109515240068291,0.1344155270832453,0.06049339483328204,0.25633390869759237,0.4211041602790328,0.13812406929165302,0.3954927788852218,0.1736640161583154,0.8274286058981537,0.11184983542075737,0.03275288416285576,0.11016876651896852,0.05312354393215534,0.20218174478717432,0.6742941652469829,0.17400094547297806,0.6626876491004716,0.3409829040767962,1.247616648086235,0.21588171132129344,0.03935522824007558,0.21065432428056816,0.13765654765658597,0.30277749883116145,0.177277346691586,0.04057962240574063,0.18031299638425097,0.07736546259477468,0.27833740162036164,2.0163934426229506,1.3118851818847577,2.0,0,6,6.229508196721311,2.1378205741618874,6.0,1,11,0.08766928011404133,0.05703848616890251,0.08695652173913043,0.0,0.2608695652173913,0.27084818246614395,0.09294872061573425,0.2608695652173913,0.043478260869565216,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
