dataset,building,num_windows,smoothness_violation_mean_mean,smoothness_violation_mean_std,smoothness_violation_mean_median,smoothness_violation_mean_min,smoothness_violation_mean_max,smoothness_violation_max_mean,smoothness_violation_max_std,smoothness_violation_max_median,smoothness_violation_max_min,smoothness_violation_max_max,smoothness_violation_std_mean,smoothness_violation_std_std,smoothness_violation_std_median,smoothness_violation_std_min,smoothness_violation_std_max,max_gradient_mean,max_gradient_std,max_gradient_median,max_gradient_min,max_gradient_max,mean_gradient_mean,mean_gradient_std,mean_gradient_median,mean_gradient_min,mean_gradient_max,std_gradient_mean,std_gradient_std,std_gradient_median,std_gradient_min,std_gradient_max,gradient_violations_severe_mean,gradient_violations_severe_std,gradient_violations_severe_median,gradient_violations_severe_min,gradient_violations_severe_max,gradient_violations_moderate_mean,gradient_violations_moderate_std,gradient_violations_moderate_median,gradient_violations_moderate_min,gradient_violations_moderate_max,gradient_violation_rate_severe_mean,gradient_violation_rate_severe_std,gradient_violation_rate_severe_median,gradient_violation_rate_severe_min,gradient_violation_rate_severe_max,gradient_violation_rate_moderate_mean,gradient_violation_rate_moderate_std,gradient_violation_rate_moderate_median,gradient_violation_rate_moderate_min,gradient_violation_rate_moderate_max,negative_count_mean,negative_count_std,negative_count_median,negative_count_min,negative_count_max,negative_energy_total_mean,negative_energy_total_std,negative_energy_total_median,negative_energy_total_min,negative_energy_total_max,negative_fraction_mean,negative_fraction_std,negative_fraction_median,negative_fraction_min,negative_fraction_max,negative_max_magnitude_mean,negative_max_magnitude_std,negative_max_magnitude_median,negative_max_magnitude_min,negative_max_magnitude_max
bdg-2,Fox_parking_Lynelle,172,1.8505555731015995,0.33512188743374016,1.798400771376793,1.2373351188331227,3.3290747106456213,8.69303883117425,1.489063802203125,8.586706825665654,5.731217833865685,16.703598937191224,2.649665173697278,0.5001368653233431,2.63633700586454,1.4793042620937153,4.991105942334565,0.6061990221310788,0.09405368554750665,0.6146564158275358,0.31929724909210594,0.9000852734238488,0.08318449952604173,0.011014876423990402,0.081429981560037,0.0657773942391675,0.1527145022650789,0.15527742241696074,0.0235012495816906,0.15376855741399262,0.09505559489275632,0.2418472019026401,1.4186046511627908,0.7845175717875814,2.0,0,4,2.186046511627907,0.5060477941160219,2.0,1,4,0.06167846309403438,0.03410945964293832,0.08695652173913043,0.0,0.17391304347826086,0.09504550050556118,0.02200207800504443,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_assembly_Audrey,172,1.0802477863085602,0.33775028059327755,1.0174539467076305,0.32219331825971603,2.7930921020425616,5.041063544124045,1.591164010996744,4.8965630532208,1.1267693435141517,11.995284616326757,1.3754481636539808,0.40786632696473324,1.3980460577101215,0.23439449058143544,3.2484595012552306,0.41743669114516563,0.11903822311436826,0.4100397233022346,0.11154843490695646,0.9474461566532058,0.06747276181369964,0.019005161612216354,0.06284664468243265,0.028721325198687798,0.1380992645195424,0.09962777772201718,0.02637398678931892,0.10046568905932088,0.026849271734156587,0.21878718906042352,0.19767441860465115,0.4398669841715752,0.0,0,2,1.3895348837209303,0.75829200207508,1.0,0,4,0.008594539939332659,0.019124651485720665,0.0,0.0,0.08695652173913043,0.06041456016177958,0.03296921748152522,0.043478260869565216,0.0,0.17391304347826086,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_education_Eldon,172,1.413018489115234,1.4370164135521688,1.2309646232600855,0.7008426292284727,17.747211693884733,5.653513402757799,14.705470896292653,3.694004978883484,1.8056343202446783,175.35305992521458,1.431333047811037,3.4250943722744025,0.966218274899346,0.5256040206212934,41.155134383566214,0.03092742632487423,0.04595253452849465,0.024570248611820035,0.007018531532518006,0.5468032958553996,0.009009970116271655,0.0052391810956302414,0.008365495533433874,0.002705330277921937,0.06312708190230727,0.008312540521709494,0.012144171646942165,0.006856689525438955,0.0018672738411594611,0.14769497347742847,0.011627906976744186,0.15205461430955836,0.0,0,2,0.011627906976744186,0.15205461430955836,0.0,0,2,0.0005055611729019212,0.006611070187372103,0.0,0.0,0.08695652173913043,0.0005055611729019212,0.006611070187372103,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_education_Suzan,172,1.556959591755499,0.48889316568388297,1.6278011056866055,0.4824083804292758,2.827492741955363,5.337620875034328,2.1398100606457287,4.940783561082149,1.5970062774602454,13.859570340622259,1.4138538952874178,0.5518927530855431,1.36722666044167,0.4196755008374813,3.473086354420381,0.16615103733523934,0.0519003617811402,0.16859103536276376,0.06002145463565111,0.368791580934004,0.050790891168074774,0.014161390771308551,0.056693520583714505,0.01553877332528206,0.06981488831424766,0.04446964804994173,0.013262780956734797,0.04735137226318585,0.01496824593061452,0.07672384039531094,0.0,0.0,0.0,0,0,0.011627906976744186,0.10720400531735916,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0005055611729019212,0.004661043709450399,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_assembly_Cecelia,172,0.3669657772334855,0.14609524810274047,0.356299735576327,0.06537291853923012,0.7182636620255383,1.1158754399788793,0.46695229323996224,1.0502708032254757,0.15566525861542502,2.6404209986725036,0.29023607947216457,0.11589973446624674,0.27543878670447275,0.043205114486822814,0.6612835954644175,0.07921423211845124,0.05397455029818304,0.06658034393248236,0.006570639650717106,0.2579955620883297,0.02602980398600286,0.017843233373007493,0.023278507904031853,0.0017067998289740387,0.070098650702305,0.02051630074582253,0.014286780959744677,0.01741386781205009,0.0015595652807733357,0.06883141484708295,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_education_Rudolph,172,0.9203669091309558,0.24463497107715856,0.9088206117026069,0.33389478588918886,1.47053281835003,2.761078483761537,0.7985381562076972,2.689922462543686,0.8858765048357853,5.745718588066211,0.7175848444636688,0.18676971565876893,0.7189909031062791,0.2615312901792296,1.2877108943236484,0.1474881661582215,0.038991153219310286,0.14283935290765987,0.06965785748950214,0.3260549475944338,0.04762025419250533,0.010422877760703164,0.048657797354613355,0.01974263144027373,0.06911254633533245,0.037026212439343176,0.008766775479180812,0.03649388767120668,0.01448703996471441,0.08059741913552466,0.0,0.0,0.0,0,0,0.005813953488372093,0.07602730715477918,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0002527805864509606,0.0033055350936860516,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_office_Thelma,172,9.063866556257663,3.8195623860152974,9.740968567536854,1.1528125092018313,15.512647464406138,32.89195168952903,11.637726169664655,34.11652711201294,3.172187065495919,54.20166653179969,9.465099595615769,3.5075471628299804,9.898024446890329,0.8921803096283343,15.291166678183195,0.26630321636808696,0.07377448856976658,0.29162939634399243,0.03352053835663061,0.3758553190923025,0.06144276944238089,0.01974238238827795,0.07022381271222572,0.016869320982608776,0.08905511282961612,0.07476852728197785,0.023358816281126543,0.08151343993347235,0.010943231411150419,0.10941953924986052,0.0,0.0,0.0,0,0,0.5930232558139535,0.7529462591889338,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.02578361981799798,0.03273679387777973,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_assembly_Tony,172,4.861488125560009,0.9497365818189033,4.861004355087623,2.3223704084312877,6.751349445456436,20.776111125041528,4.373781235178566,21.95087761720867,9.206464297174776,29.654493320593197,5.8363644882920775,1.3191078891492798,5.844425643145647,2.155728974755842,8.136449699407944,0.2844651223261015,0.04974904582753067,0.2744033896360873,0.13565461998854167,0.3816341027217765,0.058891737257857395,0.008234584630576223,0.05906454156203869,0.0426823011655341,0.08006306954591633,0.07973233543269614,0.012694321907818855,0.07960768795562385,0.0428628546603188,0.10060985770288436,0.0,0.0,0.0,0,0,0.37790697674418605,0.4848642012690309,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.01643073811931244,0.021081052229088296,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_education_Henrietta,172,1.8935175021344273,1.43495587227159,1.206178439501414,0.2881464286040805,6.878037540641213,6.228130156364754,4.970825300832375,3.9434479370447644,0.7742808834710431,21.251090291413114,1.6061542296514164,1.252558085284511,1.0107192126504678,0.2256447789158664,5.243118405113589,0.2473555316668295,0.12091656546392335,0.2284085752176259,0.054400771206777096,0.6129050960950754,0.07097038008023016,0.030745921764321095,0.06476367224838125,0.01888028649144662,0.17924437243379396,0.06219144183594357,0.029286699863210926,0.058385929307752854,0.013265972942747622,0.15817433250745672,0.046511627906976744,0.23659290638809075,0.0,0,2,0.4476744186046512,0.8160065469678717,0.0,0,5,0.0020222446916076846,0.010286648103830032,0.0,0.0,0.08695652173913043,0.019464105156723963,0.03547854552034225,0.0,0.0,0.21739130434782608,0.005813953488372093,0.07602730715477916,0.0,0,1,0.01729480988859587,0.22615898565641196,0.0,0.0,2.974707300838489,0.00024224806201550387,0.0031678044647824653,0.0,0.0,0.041666666666666664,0.01729480988859587,0.22615898565641196,0.0,0.0,2.974707300838489
bdg-2,Fox_education_Claire,172,2.9889424627883496,1.5292093072444415,3.475255311524674,0.6708854575801582,6.458453769716052,11.626810698139755,6.860384663631353,12.85228930176823,1.4075081501117488,26.005335606691624,3.1074080992983246,1.837369679027644,3.464855976173321,0.3801676588002091,6.474871597400186,0.23644742820614897,0.1258177826807056,0.2818539692164758,0.0428221887254494,0.4196927701754953,0.06070418666353935,0.027810244050947272,0.07356723916469698,0.014161632025425861,0.09899089460399012,0.05829868596594322,0.030022351520335184,0.07222736920289385,0.009783220666081257,0.10526550844210411,0.0,0.0,0.0,0,0,0.5,0.5955259547582269,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.02589243281557508,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Fox_warehouse_Lorretta,172,6.271944407461422,2.8341072423740523,6.127383047944532,1.1389458105101937,13.355225572308944,32.23595028722954,16.28402182019796,31.345070960791162,3.37296509022436,80.64001380024337,8.222739900643974,4.338258081914967,7.894630044654884,0.9366627307087794,21.278864461429503,2.2706045449473446,0.8506022799213974,2.2532121706258907,0.3265975861809743,5.221072753088587,0.46673700545835906,0.1486437879020093,0.4750994360646784,0.12628127854293014,1.1832480718218696,0.5917814002874607,0.208294318956293,0.6134512159581007,0.09752761901764892,1.381590943236152,6.6104651162790695,2.5138004707857506,6.0,0,14,9.127906976744185,3.19445927159172,8.5,2,20,0.2874115267947422,0.10929567264285872,0.2608695652173913,0.0,0.6086956521739131,0.39686552072800807,0.13888953354746608,0.3695652173913043,0.08695652173913043,0.8695652173913043,3.0174418604651163,2.571023317238213,3.0,0,12,4.129721624222664,4.895267168766169,2.1064085963829484,0.0,31.120143792612577,0.1257267441860465,0.10712597155159222,0.125,0.0,0.5,1.5566727967882534,1.4764246105887457,1.3274435109731875,0.0,6.540394005170275
bdg-2,Rat_public_Frederick,172,0.3606349994142494,0.35960918373183715,0.3197920116520303,0.028835493624738848,1.3865882673565901,1.040995118129759,1.0062991149075726,0.8744305808272834,0.0788822279899577,3.6411490378106635,0.276941042733376,0.2693266838236562,0.24655548929700036,0.021561908370992047,1.0881627584585063,0.03271123014815892,0.029642096834405614,0.03158480688517766,0.0037068902435018346,0.10675333251398961,0.011143259090541521,0.010312672672461052,0.010995583305565505,0.001075281437928783,0.03631476054389657,0.008385010291749229,0.007499834926982393,0.008595233593702964,0.0008383083976088965,0.025547481196893068,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Morton,172,1.7060589787325675,1.001492757475879,1.5083149962821183,0.2889872892670269,4.4121273039415625,5.529829229604302,3.435618725047312,5.13998665253726,0.8583642439036225,23.859461497986246,1.469527567952271,0.8459780958076799,1.3347659177256248,0.20778670742357422,5.03393152120144,0.041026362023577255,0.0314716239386846,0.032137313775398135,0.0034962566733179766,0.11980094526838635,0.013725892367249483,0.011762454109547009,0.010368809257961128,0.0013047322902818078,0.04325046843249653,0.011420315161587745,0.009098041422417014,0.008996702110918305,0.0007921191383251855,0.03483659513179046,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_other_Al,172,1.2077512381450504,0.35478895536585947,1.1560413543457746,0.5350735538276524,2.604965105240618,3.549827827094355,1.4500721190566888,3.3341138263058063,1.4876347814876851,14.381646562653145,0.9179846951322108,0.33224744343073354,0.8804279731365185,0.3989809843603706,3.262225928655087,0.08342913757315214,0.031587140488662825,0.08164556142152304,0.02152801271497673,0.1944661370833125,0.028247830403016958,0.010438954904407414,0.02769212778484184,0.008394256818081208,0.05386647489288956,0.02192855825639695,0.008221467590421612,0.021511976204540165,0.00566023418545102,0.043064928037231644,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Kelly,172,0.4679142790812268,0.18480867269400705,0.4768904412280722,0.11315450489208426,0.9943390025296832,1.6366395813555852,0.9091343773824113,1.4779119893648769,0.3634972364998461,4.150198170250814,0.4083493473737461,0.20424647308107666,0.3971402779151796,0.09335227561201175,1.2032327752793266,0.08366473251204222,0.05351320529197417,0.08026775141690878,0.01272467555000009,0.19836062813541958,0.0214287531274496,0.011934130989153127,0.022983512581704717,0.0035188166100269982,0.045558746415198186,0.019696210481959985,0.011800903782893632,0.02044533220830467,0.003497136019745007,0.04340074090932164,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Becky,172,0.7452411199625839,0.20451678812292653,0.7267811182081169,0.2604835943901333,1.7333230001302444,2.712440424124441,1.1720741159097623,2.331570836434376,0.7559066612493197,6.62588457371568,0.6610336616407829,0.24011676947673113,0.6221876680599066,0.2197917220541675,1.9681033469387184,0.10143871896910588,0.05317104688942813,0.08995203886608863,0.016795103126277768,0.26019441559595385,0.028743374227839735,0.014358408087196923,0.026594724608453982,0.00439105023220407,0.059935868575791584,0.025418143026993616,0.01240931921536647,0.023454792156349144,0.004319812049019147,0.06114646453414432,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Loretta,172,1.5450706882066785,0.6244019474117563,1.3656730708128055,0.5891570457089998,3.415106175559505,5.04791476410601,2.107302124233224,4.717582403152903,1.4493257119915484,14.322626054460159,1.3288909712574162,0.5309699486345176,1.2250052358222954,0.3957588624478249,3.7891941562368014,0.020929355161371167,0.005979828007726758,0.020771638988049852,0.007512357039446812,0.03739097568382289,0.006655627919540155,0.0020636297813475695,0.006211727712878286,0.0032428366185561944,0.013137300888118382,0.005414789996126846,0.001707336655390503,0.005279930057392211,0.0016363255777260837,0.010338182034439891,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Donnell,172,7.430074114078279,2.2634238317095066,6.61205143886513,3.70449814605894,11.910241296691039,44.54809680895914,17.8198602395189,36.62908466292335,18.46863150854015,80.13986062299344,12.00100907155576,4.907676900992128,9.622639027899865,5.660762638692322,21.260369347516637,1.3495565792833837,0.8863783257580949,1.1699963451390256,0.37705161599652065,7.653690625016634,0.16486921617078032,0.12090973839183655,0.13004700621556187,0.04826206382527907,1.0131290674085909,0.286726505850722,0.17302017284913077,0.2481344562569534,0.08916584102221108,1.5319315151458468,1.994186046511628,1.8156205071137006,2.0,0,13,3.2848837209302326,2.6314739632071826,2.0,1,16,0.08670374115267947,0.07894002204842177,0.08695652173913043,0.0,0.5652173913043478,0.1428210313447927,0.11441191144379056,0.08695652173913043,0.043478260869565216,0.6956521739130435,0.6802325581395349,1.882311775539673,0.0,0,12,1.1108204895804203,3.693289784716608,0.0,0.0,28.47836634461437,0.028343023255813952,0.07842965731415304,0.0,0.0,0.5,0.38725651014165374,1.0616841541762376,0.0,0.0,5.756282955382121
bdg-2,Rat_education_Alfred,172,21.2013053238233,7.851395636631032,20.169767337824215,4.758496667249398,40.9542020170408,79.19704995695625,38.293080568254126,72.35410189245381,12.42952197380464,181.7179734020798,21.148834055014273,10.126764254371686,18.353805067394433,3.657272083548821,55.185837790728,0.17404439774453834,0.084869218476737,0.16008672248935715,0.03953200457906733,0.49561263753018253,0.04270004678778645,0.016940665110505373,0.040732290435518376,0.010972033241178234,0.10644170536907636,0.04287385259390838,0.019988286546870095,0.04069822146850807,0.011075154224437318,0.12333826297203691,0.0,0.0,0.0,0,0,0.10465116279069768,0.3744474927466191,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.00455005055611729,0.01628032577159213,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Alanna,172,12.289404506702367,4.277563174803049,10.722257400301492,6.283489634876374,31.928304374839374,41.66427474102849,24.295915115615767,40.74248125575173,16.282526229231053,238.78034122584234,10.94952726320435,6.2061381380977645,10.675725786739193,4.024495748237199,61.421731643283344,0.036788861177101305,0.03998381019108281,0.03064693203503139,0.012109081464746483,0.38222108237933716,0.009968843457871836,0.00530223010355503,0.009386268413560857,0.00438184295457558,0.039910930861195675,0.00912570854551392,0.007934634035532169,0.007966139577302342,0.0035042683027701744,0.07536441603217378,0.0,0.0,0.0,0,0,0.011627906976744186,0.10720400531735916,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0005055611729019212,0.004661043709450398,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Damon,172,0.4147351786230148,0.1511790450241712,0.4067078310423139,0.11404983923547557,0.8816851676521348,1.2513806590219656,0.5136441825089255,1.1990423051506864,0.3146166373024073,2.844001919907388,0.32821224279965694,0.126676682592362,0.3190593446802383,0.10387446482654186,0.7295593393005791,0.061567947625885716,0.03892132741190453,0.054559592894709755,0.00892958636605621,0.15786232126188285,0.02019029849480181,0.012758327255913816,0.019717443378012792,0.002951465148820057,0.05918648602055082,0.015618124634170755,0.009373814183953173,0.014982914272181774,0.002663354417291441,0.04011714961534247,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_public_Allyson,172,1.0974661751451713,0.32065207432181947,1.020567851462137,0.5705875926712047,2.6263080676918764,3.482970917467511,1.199447278313436,3.1618485660661655,1.4143147993261707,7.432874442210746,0.8969897085772238,0.2823576623416374,0.8468235863715523,0.4438843590695004,2.0914931643516375,0.0727419339528677,0.03931269450981332,0.06806935398214317,0.02353226516608372,0.44724186790100035,0.021449452900918545,0.008384592479185101,0.0191574292328573,0.010737896899896406,0.07273577527143553,0.018230254906352064,0.009769087035961748,0.01717302646657249,0.007265527045589827,0.11240620367722977,0.0,0.0,0.0,0,0,0.005813953488372093,0.07602730715477918,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0002527805864509606,0.0033055350936860516,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Irma,172,2.340080476484004,0.7876539304021818,2.3493729678252304,0.5940105313899005,4.14716287377251,7.514853325517428,3.218499902787947,6.8903475706633515,1.5463185370936756,16.768769947355125,1.9317165559517298,0.7624144986985903,1.8945735741753396,0.41527109621935426,3.9401547482627053,0.126295524642234,0.06487729560815982,0.10557886728617963,0.034346957065985714,0.3119032108453374,0.04401829406437953,0.01971888170812274,0.0438398311592823,0.010157079146951435,0.08943281239930925,0.0340450390525815,0.017194914312875384,0.0281852579677137,0.008402980391305789,0.07135905377962123,0.0,0.0,0.0,0,0,0.005813953488372093,0.07602730715477916,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0002527805864509606,0.0033055350936860516,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Calvin,172,3.5175471431090855,0.5015345316410635,3.4735075458210463,2.414546952649942,4.939385657333497,21.916602930490743,4.254384627858194,22.149837349902143,12.56156963065106,31.028339554357295,6.075565828314381,1.0224114661527748,6.229142065443986,3.902985716026769,8.3609415254148,0.5222268043522248,0.07212836049759833,0.5268092582160346,0.304274577037525,0.7092511416898527,0.06168841923501172,0.006354920698821788,0.06202418997192967,0.039643708854325756,0.07872910913755755,0.11714377884634435,0.014963517464430864,0.11661775915385464,0.079083559627491,0.15520356187420692,0.6569767441860465,0.47471918202738395,1.0,0,1,1.3604651162790697,0.5263474557095942,1.0,1,3,0.02856420626895854,0.020639964435973216,0.043478260869565216,0.0,0.043478260869565216,0.059150657229524777,0.022884671987373657,0.043478260869565216,0.043478260869565216,0.13043478260869565,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_assembly_Teodoro,172,0.6385489033097819,0.12840605496965737,0.630993471821319,0.27786323818546327,1.3674662075686728,1.8747987604864014,0.46899535238153983,1.810179007232879,0.7760466891843407,3.919552529489195,0.49487203991463297,0.11844546582973024,0.48941329726248467,0.2391120405215414,1.006705691492676,0.055091392817797576,0.016702639473419947,0.0648745350821498,0.01608494690012739,0.08888239197191551,0.020600688153430094,0.008000511263076146,0.024853439464793594,0.005871732139342676,0.03350612031720572,0.016007765369131958,0.00577401463768265,0.018850569972727743,0.004050852910298809,0.022603955491414522,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_assembly_Trudy,172,2.534715978580587,0.9134243998559761,2.4979105111693523,0.7579621496333764,5.561904581155477,10.037751442421326,4.367409333294319,9.373749781225545,2.4523338005942357,24.64808850140531,2.5279636664762455,0.9711231053951326,2.5485549626788053,0.6204665677868529,4.966327264981816,0.2603099727367948,0.09899894691845712,0.24119929238671475,0.0800206338325991,0.6238204806890406,0.07081201254629574,0.022471607420889998,0.0700564694023949,0.029102452678419787,0.1320403549162747,0.06850762415676956,0.026378456090387446,0.06498285157803863,0.023041099916560656,0.16237352301689356,0.023255813953488372,0.1853183424477817,0.0,0,2,0.5058139534883721,0.8456254945391621,0.0,0,4,0.0010111223458038423,0.008057319236860074,0.0,0.0,0.08695652173913043,0.02199191102123357,0.03676632584952878,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Willie,172,22.19649922311568,10.038663803883852,24.865342004130696,3.6680681290741664,41.4789608468484,117.25057500379033,67.28992015078782,129.44585471244284,14.681547484226343,272.325122347223,30.34829254091417,17.190222802891682,34.2728506678558,3.522600225774022,68.7910834669768,0.4431945750423871,0.14970752315094896,0.4633756115458868,0.10232464942866,0.7586563164720436,0.09682763655881418,0.01867744983633989,0.10373144801140491,0.033330443783599686,0.1252218745897777,0.10724343788637775,0.0326573545888325,0.1149007662530738,0.02707003373413258,0.16910265809714642,0.37209302325581395,0.49524510323364773,0.0,0,2,1.5348837209302326,1.047673773326596,2.0,0,3,0.016177957532861477,0.021532395792767292,0.0,0.0,0.08695652173913043,0.06673407482305359,0.04555103362289547,0.08695652173913043,0.0,0.13043478260869565,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bdg-2,Rat_education_Sherwood,172,2.5316573754197584,1.3284475713572284,2.158132882315332,0.40381644819072576,5.5395969073537605,8.676848341645808,4.623456558398101,7.350789071519159,0.9426749348072292,23.64634639355606,2.2979696893534687,1.2416321713145007,1.9287938718244506,0.2890215239124385,5.863595638182145,0.11350633366808405,0.08655421293508807,0.06821293495956388,0.006493960668723728,0.3213571643863814,0.03136250090637788,0.023386441279191254,0.018135062408905646,0.001782972871727101,0.07822073114794013,0.029412886459560847,0.02258319505406075,0.01736724521127469,0.0014988843318310518,0.07915144336811321,0.0,0.0,0.0,0,0,0.01744186046511628,0.13091081685113606,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0007583417593528817,0.005691774645701569,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
