dataset,building,num_windows,smoothness_violation_mean_mean,smoothness_violation_mean_std,smoothness_violation_mean_median,smoothness_violation_mean_min,smoothness_violation_mean_max,smoothness_violation_max_mean,smoothness_violation_max_std,smoothness_violation_max_median,smoothness_violation_max_min,smoothness_violation_max_max,smoothness_violation_std_mean,smoothness_violation_std_std,smoothness_violation_std_median,smoothness_violation_std_min,smoothness_violation_std_max,max_gradient_mean,max_gradient_std,max_gradient_median,max_gradient_min,max_gradient_max,mean_gradient_mean,mean_gradient_std,mean_gradient_median,mean_gradient_min,mean_gradient_max,std_gradient_mean,std_gradient_std,std_gradient_median,std_gradient_min,std_gradient_max,gradient_violations_severe_mean,gradient_violations_severe_std,gradient_violations_severe_median,gradient_violations_severe_min,gradient_violations_severe_max,gradient_violations_moderate_mean,gradient_violations_moderate_std,gradient_violations_moderate_median,gradient_violations_moderate_min,gradient_violations_moderate_max,gradient_violation_rate_severe_mean,gradient_violation_rate_severe_std,gradient_violation_rate_severe_median,gradient_violation_rate_severe_min,gradient_violation_rate_severe_max,gradient_violation_rate_moderate_mean,gradient_violation_rate_moderate_std,gradient_violation_rate_moderate_median,gradient_violation_rate_moderate_min,gradient_violation_rate_moderate_max,negative_count_mean,negative_count_std,negative_count_median,negative_count_min,negative_count_max,negative_energy_total_mean,negative_energy_total_std,negative_energy_total_median,negative_energy_total_min,negative_energy_total_max,negative_fraction_mean,negative_fraction_std,negative_fraction_median,negative_fraction_min,negative_fraction_max,negative_max_magnitude_mean,negative_max_magnitude_std,negative_max_magnitude_median,negative_max_magnitude_min,negative_max_magnitude_max
ideal,home245,35,0.14158856159947877,0.030291811328741952,0.1377351980778818,0.08057048303953654,0.22437915160007418,0.5419480557613855,0.18473033624394153,0.5377505838070966,0.19966678128644133,0.9509234228826544,0.13749680224091662,0.04193671115935817,0.12909477025980712,0.057789968424606854,0.2289985927342319,0.8332029041112508,0.23643777050258083,0.7647911016076907,0.4538223062626012,1.3898440133898602,0.22675138588893035,0.03235295378093883,0.21758868051354688,0.14862512283381676,0.28987760070002216,0.2131597559130043,0.04679569159005629,0.20823332504739359,0.12101883881809593,0.31331213863277546,2.4,1.4182484166846694,2.0,0,5,6.6571428571428575,1.5295724359227625,7.0,2,9,0.10434782608695652,0.06166297463846389,0.08695652173913043,0.0,0.21739130434782608,0.2894409937888199,0.06650314938794621,0.30434782608695654,0.08695652173913043,0.391304347826087,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home243,46,0.09104234856708046,0.02136747222435704,0.08809647441390267,0.049187246996541395,0.16598957164308117,0.4150740291893518,0.16507448254583806,0.39443980915783666,0.14522870592313086,0.9890213414602748,0.09712883620179803,0.034285497745669906,0.09433178354590466,0.04094470162587424,0.22094345004247465,1.071905402113966,0.341062894906329,1.0070547159176433,0.42232532013523805,1.8919918710006145,0.27711308658362116,0.047605274664434025,0.27875655667892085,0.16956042928462028,0.4331284359899619,0.2732258238860967,0.07559292084842874,0.26230945236158254,0.12124781609677439,0.45242130784860213,3.6739130434782608,1.6817996032470819,4.0,0,8,8.08695652173913,1.8157054798105305,8.0,4,13,0.15973534971644615,0.0731217218803079,0.17391304347826086,0.0,0.34782608695652173,0.3516068052930057,0.07894371651350132,0.34782608695652173,0.17391304347826086,0.5652173913043478,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home62,172,0.04804452968688168,0.016453937166938642,0.04477795190809867,0.013507726224867662,0.106015143894289,0.15709642254652958,0.05650916161814203,0.14983111508735525,0.035451910056025576,0.39338895881270697,0.04029583759897458,0.014507562601005707,0.03809575111574444,0.007284596570597124,0.09968856712786796,0.4422522705392483,0.14290584200670958,0.42435726553343756,0.1607360341386114,0.9814239642756003,0.13568648892728877,0.02728111978561003,0.13773346144567716,0.06258625828167051,0.20070244981911786,0.11377014859234563,0.03419526913696799,0.11079639161076374,0.04599542526637764,0.22366219079341948,0.4069767441860465,0.7050961830602573,0.0,0,3,2.2732558139534884,1.5061057452763966,2.0,0,6,0.01769464105156724,0.03065635578522858,0.0,0.0,0.13043478260869565,0.09883720930232558,0.0654828584902781,0.08695652173913043,0.0,0.2608695652173913,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home110,172,0.27869426407529824,0.08220593449211126,0.3010302068872557,0.07795766723868489,0.467973420238378,1.7198536127287234,0.7922560607106779,1.98887521001399,0.3026701957817509,3.3335482645418675,0.40572640533206444,0.1795079302805934,0.4636706847882762,0.06785683710291894,0.7771299624434596,2.2552532181059717,1.0367852343347885,2.4459325261578124,0.4088000598962398,4.381081453599467,0.36439094772513714,0.09791362167078313,0.36819388384953766,0.16799209385694358,0.5914605345464422,0.513580432088453,0.2241040554406315,0.5409315103696538,0.09701709310504388,1.001029738110987,4.377906976744186,1.7791362656670764,4.0,0,9,7.674418604651163,2.00546845693142,8.0,1,12,0.19034378159757326,0.07735375068117724,0.17391304347826086,0.0,0.391304347826087,0.33367037411526795,0.08719428073614868,0.34782608695652173,0.043478260869565216,0.5217391304347826,0.01744186046511628,0.169604094718777,0.0,0,2,0.0002967399959271434,0.003698697426798861,0.0,0.0,0.04860279104299439,0.0007267441860465116,0.007066837279949041,0.0,0.0,0.08333333333333333,0.0001929786456754219,0.00234452936341183,0.0,0.0,0.030755838799698294
ideal,home109,172,0.21824324958777377,0.04921275804976755,0.21353176508047494,0.10393780492291885,0.37981375696935354,0.8025325103219486,0.30400521899792277,0.7425084422722942,0.3228977069336514,1.7144478587274758,0.2034424005671073,0.06823039820921188,0.19871154511482975,0.0871595040805203,0.42894262649738557,0.7733076175272497,0.25494314932756296,0.7578011420846605,0.22383610844406004,1.4547810348154233,0.22122845964167284,0.04367531317649308,0.2255529856325709,0.08752657832864102,0.35047687985893616,0.19798919885057006,0.05749798328218434,0.19380985530515574,0.06735531276792271,0.34856956048778104,2.4011627906976742,1.5872305987156337,2.0,0,6,5.72093023255814,2.063814276340177,6.0,0,11,0.10439838220424673,0.0690100260311145,0.08695652173913043,0.0,0.2608695652173913,0.2487360970677452,0.08973105549305117,0.2608695652173913,0.0,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home137,172,0.10387302319507784,0.028350198324997036,0.10395984495471418,0.032663188872510206,0.19712527906154761,0.3976168228133239,0.1734019344239937,0.35839969911408354,0.07603357667614441,1.0231191797373718,0.09808876292564983,0.036270135288370794,0.08969369943607815,0.022823774374537184,0.21800324340009236,0.8041518044594277,0.27791577384212335,0.7416346870257065,0.2736357801001426,1.596103463634917,0.21887140236179017,0.04162272546744751,0.21885077627533353,0.10056147331845511,0.33210520403775623,0.21013709009911716,0.06415310891853424,0.20338662247141867,0.08250419060798242,0.39906642681871574,2.4593023255813953,1.4441443839251318,3.0,0,6,5.796511627906977,1.90146502113738,6.0,0,11,0.10692618806875631,0.06278888625761443,0.13043478260869565,0.0,0.2608695652173913,0.25202224469160767,0.08267239222336437,0.2608695652173913,0.0,0.4782608695652174,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home144,130,0.11786833197884794,0.03372582583252392,0.11205402801770901,0.04096427555265034,0.2192472939632231,0.39002674461319614,0.15517145997436016,0.3604122044102827,0.13962720427385744,0.9925308543508367,0.1039460490708448,0.03667991904896171,0.09527406247229275,0.035979189832460866,0.2207098686374002,0.4149574802703207,0.12154712348069514,0.3927131355644739,0.17327421478929958,0.8689408925252081,0.12764832830838205,0.028092121493693417,0.12722027195072522,0.0528786705547217,0.20841337325973996,0.11050429792696208,0.027958042833736485,0.106090367969287,0.050910725698711315,0.2104489920015307,0.2230769230769231,0.500236630396588,0.0,0,2,2.223076923076923,1.437226948597593,2.0,0,7,0.009698996655518394,0.02174941871289513,0.0,0.0,0.08695652173913043,0.09665551839464882,0.06248812819989534,0.08695652173913043,0.0,0.30434782608695654,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home128,172,0.03156780832630925,0.007634835275809999,0.03101842347631012,0.01608133190920448,0.05223338684350576,0.10672373894715532,0.03988982649884241,0.10001497657291815,0.034972402458439134,0.2634098584793519,0.02654169722909829,0.008518554987218646,0.025119035234171302,0.0102089135041569,0.05884516307732673,0.48381791515408745,0.18444653180222872,0.4610196535406237,0.1299552271484865,1.0790531585078413,0.14167116843190297,0.04567727574742219,0.13241608916803804,0.0604176304653295,0.28741513131985563,0.1206028804435914,0.0429232473139344,0.11653920850313165,0.035876873892225956,0.24751018473670494,0.75,1.0293653497450814,0.0,0,5,2.4825581395348837,2.2554168315034575,2.0,0,13,0.03260869565217391,0.04475501520630789,0.0,0.0,0.21739130434782608,0.10793731041456016,0.09806160136971555,0.08695652173913043,0.0,0.5652173913043478,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home61,172,0.06909697124778498,0.0218974657273603,0.06457990541469949,0.024414749621924123,0.12908753311652285,0.2675865300856554,0.11106683005612197,0.254212207516092,0.06830154585340478,0.58580748119473,0.06587541886263411,0.02391586829759815,0.0629153540953779,0.01893472980260552,0.1303531917496412,0.8892815014959307,0.29467917292609025,0.8472942614562693,0.4066848019339259,2.2655514850822374,0.25118187519901913,0.0522768097337982,0.25156556041080824,0.1074880859268352,0.374964350171453,0.22832138868254298,0.06259857174481744,0.21860717709662653,0.11201941010761489,0.45472281629488426,3.2093023255813953,1.9386897941397352,3.0,0,10,7.3604651162790695,2.3173400484059123,7.5,1,12,0.13953488372093023,0.08429086061477109,0.13043478260869565,0.0,0.43478260869565216,0.3200202224469161,0.10075391514808316,0.32608695652173914,0.043478260869565216,0.5217391304347826,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ideal,home224,61,0.12319746470386882,0.03487723594765963,0.11864637338081387,0.06066278740691097,0.2021099851904022,0.40071667374720354,0.121587345458868,0.379657303920783,0.1593746873067794,0.7140065791724713,0.10573833975127335,0.03045946314650129,0.1024653828361912,0.046030255853911635,0.18219924812168445,0.6724110870273832,0.16463073184503466,0.6601668358141556,0.2854726234372885,1.2800250156733108,0.2130867151359918,0.037297686704248816,0.214105855704171,0.12024049021642937,0.2932756808367413,0.17836574900888633,0.045888352375994486,0.17693798864329918,0.09219293437699079,0.39151195373478814,1.9508196721311475,1.4306507691325527,2.0,0,6,5.967213114754099,2.217421431988317,6.0,0,10,0.08481824661439771,0.06220220735358925,0.08695652173913043,0.0,0.2608695652173913,0.25944404846756947,0.09640962747775292,0.2608695652173913,0.0,0.43478260869565216,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
