dataset,building_id,building_type,metric,metric_type,value
ideal,home242,residential,nmae_20,hour_of_day,0.320286363363266
ideal,home242,residential,nmae_21,hour_of_day,0.4492799639701843
ideal,home242,residential,nmae_22,hour_of_day,0.699873149394989
ideal,home242,residential,nmae_23,hour_of_day,0.5307163000106812
ideal,home200,residential,cvrmse_0,hour_of_day,0.4310030937194824
ideal,home200,residential,cvrmse_1,hour_of_day,1.303238034248352
ideal,home200,residential,cvrmse_2,hour_of_day,0.8521167635917664
ideal,home200,residential,cvrmse_3,hour_of_day,0.8607391119003296
ideal,home200,residential,cvrmse_4,hour_of_day,1.1256870031356812
ideal,home200,residential,cvrmse_5,hour_of_day,1.3930364847183228
ideal,home200,residential,cvrmse_6,hour_of_day,1.7671349048614502
ideal,home200,residential,cvrmse_7,hour_of_day,1.5776660442352295
ideal,home200,residential,cvrmse_8,hour_of_day,1.451588749885559
ideal,home200,residential,cvrmse_9,hour_of_day,1.0533603429794312
ideal,home200,residential,cvrmse_10,hour_of_day,0.8584640026092529
ideal,home200,residential,cvrmse_11,hour_of_day,0.7520862817764282
ideal,home200,residential,cvrmse_12,hour_of_day,0.7172406911849976
ideal,home200,residential,cvrmse_13,hour_of_day,0.680484414100647
ideal,home200,residential,cvrmse_14,hour_of_day,0.6773037314414978
ideal,home200,residential,cvrmse_15,hour_of_day,0.6574438214302063
ideal,home200,residential,cvrmse_16,hour_of_day,0.8228071928024292
ideal,home200,residential,cvrmse_17,hour_of_day,0.9666016697883606
ideal,home200,residential,cvrmse_18,hour_of_day,1.7738866806030273
ideal,home200,residential,cvrmse_19,hour_of_day,1.5543774366378784
ideal,home200,residential,cvrmse_20,hour_of_day,1.2393814325332642
ideal,home200,residential,cvrmse_21,hour_of_day,1.2267273664474487
ideal,home200,residential,cvrmse_22,hour_of_day,0.741865873336792
ideal,home200,residential,cvrmse_23,hour_of_day,1.079003095626831
ideal,home200,residential,nmbe_0,hour_of_day,0.027614684775471687
ideal,home200,residential,nmbe_1,hour_of_day,0.25646302103996277
ideal,home200,residential,nmbe_2,hour_of_day,0.036748118698596954
ideal,home200,residential,nmbe_3,hour_of_day,-0.20528268814086914
ideal,home200,residential,nmbe_4,hour_of_day,-0.2756938934326172
ideal,home200,residential,nmbe_5,hour_of_day,-0.3117603361606598
ideal,home200,residential,nmbe_6,hour_of_day,0.21260206401348114
ideal,home200,residential,nmbe_7,hour_of_day,0.5001364350318909
ideal,home200,residential,nmbe_8,hour_of_day,0.4904783368110657
ideal,home200,residential,nmbe_9,hour_of_day,0.3160843551158905
ideal,home200,residential,nmbe_10,hour_of_day,-0.0381648875772953
ideal,home200,residential,nmbe_11,hour_of_day,0.008308055810630322
ideal,home200,residential,nmbe_12,hour_of_day,0.05653393268585205
ideal,home200,residential,nmbe_13,hour_of_day,0.08694689720869064
ideal,home200,residential,nmbe_14,hour_of_day,0.06170669198036194
ideal,home200,residential,nmbe_15,hour_of_day,0.11339867860078812
ideal,home200,residential,nmbe_16,hour_of_day,0.13250868022441864
ideal,home200,residential,nmbe_17,hour_of_day,0.003995529375970364
ideal,home200,residential,nmbe_18,hour_of_day,0.1054731234908104
ideal,home200,residential,nmbe_19,hour_of_day,0.2752731442451477
ideal,home200,residential,nmbe_20,hour_of_day,-0.07127931714057922
ideal,home200,residential,nmbe_21,hour_of_day,-0.32130029797554016
ideal,home200,residential,nmbe_22,hour_of_day,-0.18015515804290771
ideal,home200,residential,nmbe_23,hour_of_day,-0.14950695633888245
ideal,home200,residential,nmae_0,hour_of_day,0.28423792123794556
ideal,home200,residential,nmae_1,hour_of_day,0.6518965363502502
ideal,home200,residential,nmae_2,hour_of_day,0.5897655487060547
