dataset,building_id,building_type,metric,metric_type,value
ideal,home137,residential,cvrmse_18,hour_of_day,0.18589945137500763
ideal,home137,residential,cvrmse_19,hour_of_day,0.19307608902454376
ideal,home137,residential,cvrmse_20,hour_of_day,0.2523227035999298
ideal,home137,residential,cvrmse_21,hour_of_day,0.5936540365219116
ideal,home137,residential,cvrmse_22,hour_of_day,0.624705970287323
ideal,home137,residential,cvrmse_23,hour_of_day,0.7544591426849365
ideal,home137,residential,nmbe_0,hour_of_day,-0.1057959496974945
ideal,home137,residential,nmbe_1,hour_of_day,-0.12204007804393768
ideal,home137,residential,nmbe_2,hour_of_day,-0.22533756494522095
ideal,home137,residential,nmbe_3,hour_of_day,-0.3217247724533081
ideal,home137,residential,nmbe_4,hour_of_day,-0.37878769636154175
ideal,home137,residential,nmbe_5,hour_of_day,-0.29765424132347107
ideal,home137,residential,nmbe_6,hour_of_day,-0.3563622534275055
ideal,home137,residential,nmbe_7,hour_of_day,-0.4154236614704132
ideal,home137,residential,nmbe_8,hour_of_day,-0.20322266221046448
ideal,home137,residential,nmbe_9,hour_of_day,-0.006698076147586107
ideal,home137,residential,nmbe_10,hour_of_day,0.09981542080640793
ideal,home137,residential,nmbe_11,hour_of_day,0.0390477180480957
ideal,home137,residential,nmbe_12,hour_of_day,-0.08144959807395935
ideal,home137,residential,nmbe_13,hour_of_day,-0.013352937065064907
ideal,home137,residential,nmbe_14,hour_of_day,-0.10812617093324661
ideal,home137,residential,nmbe_15,hour_of_day,-0.10450218617916107
ideal,home137,residential,nmbe_16,hour_of_day,-0.08879472315311432
ideal,home137,residential,nmbe_17,hour_of_day,-0.09560386836528778
ideal,home137,residential,nmbe_18,hour_of_day,-0.07988454401493073
ideal,home137,residential,nmbe_19,hour_of_day,-0.09464970231056213
ideal,home137,residential,nmbe_20,hour_of_day,-0.10609250515699387
ideal,home137,residential,nmbe_21,hour_of_day,0.016709202900528908
ideal,home137,residential,nmbe_22,hour_of_day,-0.020339105278253555
ideal,home137,residential,nmbe_23,hour_of_day,-0.1674385666847229
ideal,home137,residential,nmae_0,hour_of_day,0.3309214413166046
ideal,home137,residential,nmae_1,hour_of_day,0.3817450702190399
ideal,home137,residential,nmae_2,hour_of_day,0.4478917121887207
ideal,home137,residential,nmae_3,hour_of_day,0.620502769947052
ideal,home137,residential,nmae_4,hour_of_day,0.8252342343330383
ideal,home137,residential,nmae_5,hour_of_day,0.8259305357933044
ideal,home137,residential,nmae_6,hour_of_day,0.7105803489685059
ideal,home137,residential,nmae_7,hour_of_day,0.8002335429191589
ideal,home137,residential,nmae_8,hour_of_day,0.8642776012420654
ideal,home137,residential,nmae_9,hour_of_day,1.1343519687652588
ideal,home137,residential,nmae_10,hour_of_day,1.3940092325210571
ideal,home137,residential,nmae_11,hour_of_day,0.9780439138412476
ideal,home137,residential,nmae_12,hour_of_day,0.4897720515727997
ideal,home137,residential,nmae_13,hour_of_day,0.3086616098880768
ideal,home137,residential,nmae_14,hour_of_day,0.18173564970493317
ideal,home137,residential,nmae_15,hour_of_day,0.17985083162784576
ideal,home137,residential,nmae_16,hour_of_day,0.1489304155111313
ideal,home137,residential,nmae_17,hour_of_day,0.14903298020362854
ideal,home137,residential,nmae_18,hour_of_day,0.14616139233112335
ideal,home137,residential,nmae_19,hour_of_day,0.14678490161895752
ideal,home137,residential,nmae_20,hour_of_day,0.19378425180912018
ideal,home137,residential,nmae_21,hour_of_day,0.44022852182388306
ideal,home137,residential,nmae_22,hour_of_day,0.4869385063648224
ideal,home137,residential,nmae_23,hour_of_day,0.48408547043800354
ideal,home144,residential,cvrmse_0,hour_of_day,0.37271782755851746
ideal,home144,residential,cvrmse_1,hour_of_day,0.38266721367836
ideal,home144,residential,cvrmse_2,hour_of_day,0.4701155424118042
ideal,home144,residential,cvrmse_3,hour_of_day,0.6088745594024658
ideal,home144,residential,cvrmse_4,hour_of_day,0.570523738861084
ideal,home144,residential,cvrmse_5,hour_of_day,0.3180779218673706
ideal,home144,residential,cvrmse_6,hour_of_day,0.21360594034194946
ideal,home144,residential,cvrmse_7,hour_of_day,0.255922794342041
ideal,home144,residential,cvrmse_8,hour_of_day,0.24122439324855804
ideal,home144,residential,cvrmse_9,hour_of_day,0.2441886067390442
ideal,home144,residential,cvrmse_10,hour_of_day,0.31142693758010864
ideal,home144,residential,cvrmse_11,hour_of_day,0.18729069828987122
ideal,home144,residential,cvrmse_12,hour_of_day,0.14552561938762665
ideal,home144,residential,cvrmse_13,hour_of_day,0.10938650369644165
ideal,home144,residential,cvrmse_14,hour_of_day,0.10911615192890167
ideal,home144,residential,cvrmse_15,hour_of_day,0.10856391489505768
ideal,home144,residential,cvrmse_16,hour_of_day,0.1503525972366333
ideal,home144,residential,cvrmse_17,hour_of_day,0.34106144309043884
ideal,home144,residential,cvrmse_18,hour_of_day,0.42947646975517273
ideal,home144,residential,cvrmse_19,hour_of_day,0.4092174172401428
ideal,home144,residential,cvrmse_20,hour_of_day,0.3846515119075775
ideal,home144,residential,cvrmse_21,hour_of_day,0.391581654548645
ideal,home144,residential,cvrmse_22,hour_of_day,0.4253969192504883
ideal,home144,residential,cvrmse_23,hour_of_day,0.4603908956050873
ideal,home144,residential,nmbe_0,hour_of_day,-0.04127410054206848
ideal,home144,residential,nmbe_1,hour_of_day,-0.06671731919050217
ideal,home144,residential,nmbe_2,hour_of_day,-0.08825051039457321
ideal,home144,residential,nmbe_3,hour_of_day,0.021312875673174858
ideal,home144,residential,nmbe_4,hour_of_day,0.05508219450712204
ideal,home144,residential,nmbe_5,hour_of_day,-0.029361922293901443
ideal,home144,residential,nmbe_6,hour_of_day,-0.052409812808036804
ideal,home144,residential,nmbe_7,hour_of_day,-0.014154273085296154
ideal,home144,residential,nmbe_8,hour_of_day,-0.007513414137065411
ideal,home144,residential,nmbe_9,hour_of_day,-0.019925177097320557
ideal,home144,residential,nmbe_10,hour_of_day,0.04860929772257805
ideal,home144,residential,nmbe_11,hour_of_day,0.007657900452613831
ideal,home144,residential,nmbe_12,hour_of_day,-0.01140209287405014
ideal,home144,residential,nmbe_13,hour_of_day,-0.017120560631155968
ideal,home144,residential,nmbe_14,hour_of_day,-0.004652000498026609
ideal,home144,residential,nmbe_15,hour_of_day,-0.002496744506061077
ideal,home144,residential,nmbe_16,hour_of_day,0.019522512331604958
ideal,home144,residential,nmbe_17,hour_of_day,0.044579386711120605
ideal,home144,residential,nmbe_18,hour_of_day,0.06728906184434891
ideal,home144,residential,nmbe_19,hour_of_day,-0.05804138258099556
ideal,home144,residential,nmbe_20,hour_of_day,-0.01239719707518816
ideal,home144,residential,nmbe_21,hour_of_day,-0.037072617560625076
ideal,home144,residential,nmbe_22,hour_of_day,-0.040888912975788116
ideal,home144,residential,nmbe_23,hour_of_day,-0.0981135442852974
ideal,home144,residential,nmae_0,hour_of_day,0.2280164211988449
ideal,home144,residential,nmae_1,hour_of_day,0.2680721580982208
ideal,home144,residential,nmae_2,hour_of_day,0.331954687833786
ideal,home144,residential,nmae_3,hour_of_day,0.4435029923915863
ideal,home144,residential,nmae_4,hour_of_day,0.37978214025497437
ideal,home144,residential,nmae_5,hour_of_day,0.23824861645698547
ideal,home144,residential,nmae_6,hour_of_day,0.16397002339363098
ideal,home144,residential,nmae_7,hour_of_day,0.18438750505447388
ideal,home144,residential,nmae_8,hour_of_day,0.18248668313026428
ideal,home144,residential,nmae_9,hour_of_day,0.1783449351787567
ideal,home144,residential,nmae_10,hour_of_day,0.2223188728094101
ideal,home144,residential,nmae_11,hour_of_day,0.10902698338031769
ideal,home144,residential,nmae_12,hour_of_day,0.08283209055662155
ideal,home144,residential,nmae_13,hour_of_day,0.0814506784081459
ideal,home144,residential,nmae_14,hour_of_day,0.07861197739839554
ideal,home144,residential,nmae_15,hour_of_day,0.07942134886980057
ideal,home144,residential,nmae_16,hour_of_day,0.09674858301877975
ideal,home144,residential,nmae_17,hour_of_day,0.18723560869693756
ideal,home144,residential,nmae_18,hour_of_day,0.2763510048389435
ideal,home144,residential,nmae_19,hour_of_day,0.28833407163619995
ideal,home144,residential,nmae_20,hour_of_day,0.2831615209579468
ideal,home144,residential,nmae_21,hour_of_day,0.28600001335144043
ideal,home144,residential,nmae_22,hour_of_day,0.2946765422821045
ideal,home144,residential,nmae_23,hour_of_day,0.3475323021411896
ideal,home128,residential,cvrmse_0,hour_of_day,0.6918046474456787
ideal,home128,residential,cvrmse_1,hour_of_day,0.7170642614364624
ideal,home128,residential,cvrmse_2,hour_of_day,0.8165733814239502
ideal,home128,residential,cvrmse_3,hour_of_day,0.5141798257827759
ideal,home128,residential,cvrmse_4,hour_of_day,0.7039408087730408
ideal,home128,residential,cvrmse_5,hour_of_day,0.723163902759552
ideal,home128,residential,cvrmse_6,hour_of_day,0.921795129776001
ideal,home128,residential,cvrmse_7,hour_of_day,1.0137523412704468
ideal,home128,residential,cvrmse_8,hour_of_day,0.8774214386940002
ideal,home128,residential,cvrmse_9,hour_of_day,0.7144319415092468
ideal,home128,residential,cvrmse_10,hour_of_day,0.6964362263679504
ideal,home128,residential,cvrmse_11,hour_of_day,0.5068057179450989
ideal,home128,residential,cvrmse_12,hour_of_day,0.5883368849754333
ideal,home128,residential,cvrmse_13,hour_of_day,0.5612965226173401
ideal,home128,residential,cvrmse_14,hour_of_day,0.554459810256958
ideal,home128,residential,cvrmse_15,hour_of_day,0.5410645008087158
ideal,home128,residential,cvrmse_16,hour_of_day,0.5390399694442749
ideal,home128,residential,cvrmse_17,hour_of_day,0.5391833782196045
ideal,home128,residential,cvrmse_18,hour_of_day,0.5962858200073242
ideal,home128,residential,cvrmse_19,hour_of_day,0.6777731776237488
ideal,home128,residential,cvrmse_20,hour_of_day,0.7071167826652527
ideal,home128,residential,cvrmse_21,hour_of_day,0.6108236908912659
ideal,home128,residential,cvrmse_22,hour_of_day,0.7090173959732056
ideal,home128,residential,cvrmse_23,hour_of_day,0.854434609413147
ideal,home128,residential,nmbe_0,hour_of_day,0.030418917536735535
ideal,home128,residential,nmbe_1,hour_of_day,-0.0005057621165178716
ideal,home128,residential,nmbe_2,hour_of_day,-0.004159631207585335
ideal,home128,residential,nmbe_3,hour_of_day,-0.08709486573934555
ideal,home128,residential,nmbe_4,hour_of_day,-0.08265773206949234
ideal,home128,residential,nmbe_5,hour_of_day,-0.047384023666381836
ideal,home128,residential,nmbe_6,hour_of_day,-0.10656581819057465
ideal,home128,residential,nmbe_7,hour_of_day,-0.026813548058271408
ideal,home128,residential,nmbe_8,hour_of_day,-0.08038466423749924
ideal,home128,residential,nmbe_9,hour_of_day,-0.09592945128679276
ideal,home128,residential,nmbe_10,hour_of_day,-0.24272674322128296
ideal,home128,residential,nmbe_11,hour_of_day,-0.2789369225502014
ideal,home128,residential,nmbe_12,hour_of_day,-0.3311496078968048
ideal,home128,residential,nmbe_13,hour_of_day,-0.32951122522354126
ideal,home128,residential,nmbe_14,hour_of_day,-0.2934236526489258
ideal,home128,residential,nmbe_15,hour_of_day,-0.29443126916885376
ideal,home128,residential,nmbe_16,hour_of_day,-0.24211592972278595
ideal,home128,residential,nmbe_17,hour_of_day,-0.2138218879699707
ideal,home128,residential,nmbe_18,hour_of_day,-0.23242376744747162
ideal,home128,residential,nmbe_19,hour_of_day,-0.18742316961288452
ideal,home128,residential,nmbe_20,hour_of_day,-0.09774976223707199
ideal,home128,residential,nmbe_21,hour_of_day,-0.18976758420467377
ideal,home128,residential,nmbe_22,hour_of_day,-0.156465083360672
ideal,home128,residential,nmbe_23,hour_of_day,-0.10913191735744476
ideal,home128,residential,nmae_0,hour_of_day,0.3153126537799835
ideal,home128,residential,nmae_1,hour_of_day,0.3408403992652893
ideal,home128,residential,nmae_2,hour_of_day,0.40085169672966003
ideal,home128,residential,nmae_3,hour_of_day,0.32997196912765503
ideal,home128,residential,nmae_4,hour_of_day,0.3926149010658264
ideal,home128,residential,nmae_5,hour_of_day,0.4665069282054901
ideal,home128,residential,nmae_6,hour_of_day,0.6533427834510803
ideal,home128,residential,nmae_7,hour_of_day,0.6782100200653076
ideal,home128,residential,nmae_8,hour_of_day,0.6316375136375427
ideal,home128,residential,nmae_9,hour_of_day,0.5476553440093994
ideal,home128,residential,nmae_10,hour_of_day,0.5255492925643921
ideal,home128,residential,nmae_11,hour_of_day,0.4251801371574402
ideal,home128,residential,nmae_12,hour_of_day,0.47844257950782776
ideal,home128,residential,nmae_13,hour_of_day,0.4584982097148895
ideal,home128,residential,nmae_14,hour_of_day,0.43835970759391785
ideal,home128,residential,nmae_15,hour_of_day,0.4235799014568329
ideal,home128,residential,nmae_16,hour_of_day,0.41740351915359497
ideal,home128,residential,nmae_17,hour_of_day,0.415657103061676
ideal,home128,residential,nmae_18,hour_of_day,0.4901038408279419
ideal,home128,residential,nmae_19,hour_of_day,0.5461062788963318
ideal,home128,residential,nmae_20,hour_of_day,0.5516143441200256
ideal,home128,residential,nmae_21,hour_of_day,0.491799920797348
ideal,home128,residential,nmae_22,hour_of_day,0.5029948949813843
ideal,home128,residential,nmae_23,hour_of_day,0.5601197481155396
ideal,home61,residential,cvrmse_0,hour_of_day,0.9063613414764404
ideal,home61,residential,cvrmse_1,hour_of_day,1.0977637767791748
ideal,home61,residential,cvrmse_2,hour_of_day,1.452226996421814
ideal,home61,residential,cvrmse_3,hour_of_day,1.7484726905822754
ideal,home61,residential,cvrmse_4,hour_of_day,1.742087960243225
ideal,home61,residential,cvrmse_5,hour_of_day,1.4785311222076416
ideal,home61,residential,cvrmse_6,hour_of_day,1.0617940425872803
ideal,home61,residential,cvrmse_7,hour_of_day,0.5928856730461121
ideal,home61,residential,cvrmse_8,hour_of_day,0.583673894405365
ideal,home61,residential,cvrmse_9,hour_of_day,0.3049972951412201
ideal,home61,residential,cvrmse_10,hour_of_day,0.1964435875415802
ideal,home61,residential,cvrmse_11,hour_of_day,0.34700870513916016
ideal,home61,residential,cvrmse_12,hour_of_day,0.17740865051746368
ideal,home61,residential,cvrmse_13,hour_of_day,0.1477823406457901
ideal,home61,residential,cvrmse_14,hour_of_day,0.4191933274269104
ideal,home61,residential,cvrmse_15,hour_of_day,0.7081681489944458
ideal,home61,residential,cvrmse_16,hour_of_day,1.302536964416504
ideal,home61,residential,cvrmse_17,hour_of_day,1.2130800485610962
ideal,home61,residential,cvrmse_18,hour_of_day,1.3501732349395752
ideal,home61,residential,cvrmse_19,hour_of_day,1.034743070602417
ideal,home61,residential,cvrmse_20,hour_of_day,1.1004999876022339
ideal,home61,residential,cvrmse_21,hour_of_day,0.8154355883598328
ideal,home61,residential,cvrmse_22,hour_of_day,0.8979818224906921
ideal,home61,residential,cvrmse_23,hour_of_day,0.7619691491127014
ideal,home61,residential,nmbe_0,hour_of_day,0.06813082098960876
ideal,home61,residential,nmbe_1,hour_of_day,0.03143579512834549
ideal,home61,residential,nmbe_2,hour_of_day,0.09597598016262054
ideal,home61,residential,nmbe_3,hour_of_day,-0.2001481056213379
ideal,home61,residential,nmbe_4,hour_of_day,-0.4730166792869568
ideal,home61,residential,nmbe_5,hour_of_day,-0.7288128137588501
ideal,home61,residential,nmbe_6,hour_of_day,-0.5016767978668213
ideal,home61,residential,nmbe_7,hour_of_day,-0.32602909207344055
ideal,home61,residential,nmbe_8,hour_of_day,-0.06070571392774582
ideal,home61,residential,nmbe_9,hour_of_day,-0.055819638073444366
ideal,home61,residential,nmbe_10,hour_of_day,0.0013376151910051703
ideal,home61,residential,nmbe_11,hour_of_day,0.0639687106013298
ideal,home61,residential,nmbe_12,hour_of_day,0.0246376134455204
ideal,home61,residential,nmbe_13,hour_of_day,0.014654873870313168
ideal,home61,residential,nmbe_14,hour_of_day,-0.0050346325151622295
ideal,home61,residential,nmbe_15,hour_of_day,0.05816337838768959
ideal,home61,residential,nmbe_16,hour_of_day,0.1566452980041504
ideal,home61,residential,nmbe_17,hour_of_day,0.218707874417305
ideal,home61,residential,nmbe_18,hour_of_day,0.1503169685602188
ideal,home61,residential,nmbe_19,hour_of_day,-0.09873972833156586
ideal,home61,residential,nmbe_20,hour_of_day,0.1444431096315384
ideal,home61,residential,nmbe_21,hour_of_day,-0.007587322499603033
ideal,home61,residential,nmbe_22,hour_of_day,-0.027740392833948135
ideal,home61,residential,nmbe_23,hour_of_day,0.05105810612440109
ideal,home61,residential,nmae_0,hour_of_day,0.42663073539733887
ideal,home61,residential,nmae_1,hour_of_day,0.6123145818710327
ideal,home61,residential,nmae_2,hour_of_day,0.9424258470535278
ideal,home61,residential,nmae_3,hour_of_day,1.2964189052581787
ideal,home61,residential,nmae_4,hour_of_day,1.503161907196045
ideal,home61,residential,nmae_5,hour_of_day,1.2721389532089233
ideal,home61,residential,nmae_6,hour_of_day,0.8575475811958313
ideal,home61,residential,nmae_7,hour_of_day,0.46808966994285583
ideal,home61,residential,nmae_8,hour_of_day,0.3593633770942688
ideal,home61,residential,nmae_9,hour_of_day,0.2231418341398239
ideal,home61,residential,nmae_10,hour_of_day,0.12614069879055023
ideal,home61,residential,nmae_11,hour_of_day,0.13900648057460785
ideal,home61,residential,nmae_12,hour_of_day,0.09583479911088943
ideal,home61,residential,nmae_13,hour_of_day,0.09200846403837204
ideal,home61,residential,nmae_14,hour_of_day,0.14764147996902466
ideal,home61,residential,nmae_15,hour_of_day,0.42831364274024963
ideal,home61,residential,nmae_16,hour_of_day,0.6177358031272888
ideal,home61,residential,nmae_17,hour_of_day,0.7569770812988281
ideal,home61,residential,nmae_18,hour_of_day,0.7968429923057556
ideal,home61,residential,nmae_19,hour_of_day,0.5930936932563782
ideal,home61,residential,nmae_20,hour_of_day,0.6041846871376038
ideal,home61,residential,nmae_21,hour_of_day,0.4344739615917206
ideal,home61,residential,nmae_22,hour_of_day,0.45387494564056396
ideal,home61,residential,nmae_23,hour_of_day,0.4587867558002472
ideal,home224,residential,cvrmse_0,hour_of_day,1.1525853872299194
ideal,home224,residential,cvrmse_1,hour_of_day,1.1810284852981567
ideal,home224,residential,cvrmse_2,hour_of_day,1.5817716121673584
ideal,home224,residential,cvrmse_3,hour_of_day,1.182051181793213
ideal,home224,residential,cvrmse_4,hour_of_day,1.0923407077789307
ideal,home224,residential,cvrmse_5,hour_of_day,1.2524127960205078
ideal,home224,residential,cvrmse_6,hour_of_day,1.5748013257980347
ideal,home224,residential,cvrmse_7,hour_of_day,1.672500491142273
ideal,home224,residential,cvrmse_8,hour_of_day,1.5456833839416504
ideal,home224,residential,cvrmse_9,hour_of_day,1.6335883140563965
ideal,home224,residential,cvrmse_10,hour_of_day,1.5013422966003418
ideal,home224,residential,cvrmse_11,hour_of_day,1.2500020265579224
ideal,home224,residential,cvrmse_12,hour_of_day,1.2017422914505005
ideal,home224,residential,cvrmse_13,hour_of_day,1.194442868232727
ideal,home224,residential,cvrmse_14,hour_of_day,1.111664056777954
ideal,home224,residential,cvrmse_15,hour_of_day,0.9325595498085022
ideal,home224,residential,cvrmse_16,hour_of_day,0.9563043713569641
ideal,home224,residential,cvrmse_17,hour_of_day,0.7473832964897156
ideal,home224,residential,cvrmse_18,hour_of_day,0.71102374792099
ideal,home224,residential,cvrmse_19,hour_of_day,0.6790897250175476
ideal,home224,residential,cvrmse_20,hour_of_day,0.8086217045783997
ideal,home224,residential,cvrmse_21,hour_of_day,0.957647442817688
ideal,home224,residential,cvrmse_22,hour_of_day,1.234549641609192
ideal,home224,residential,cvrmse_23,hour_of_day,1.225892186164856
ideal,home224,residential,nmbe_0,hour_of_day,-0.3653973340988159
ideal,home224,residential,nmbe_1,hour_of_day,-0.30769941210746765
ideal,home224,residential,nmbe_2,hour_of_day,-0.7685932517051697
ideal,home224,residential,nmbe_3,hour_of_day,-0.9053869247436523
ideal,home224,residential,nmbe_4,hour_of_day,-0.8692482113838196
ideal,home224,residential,nmbe_5,hour_of_day,-0.9811965823173523
ideal,home224,residential,nmbe_6,hour_of_day,-1.284974455833435
ideal,home224,residential,nmbe_7,hour_of_day,-1.478603720664978
ideal,home224,residential,nmbe_8,hour_of_day,-1.2808607816696167
ideal,home224,residential,nmbe_9,hour_of_day,-1.137210726737976
ideal,home224,residential,nmbe_10,hour_of_day,-0.8125094175338745
ideal,home224,residential,nmbe_11,hour_of_day,-0.8049285411834717
ideal,home224,residential,nmbe_12,hour_of_day,-0.6867939233779907
ideal,home224,residential,nmbe_13,hour_of_day,-0.6241883039474487
ideal,home224,residential,nmbe_14,hour_of_day,-0.6634402871131897
ideal,home224,residential,nmbe_15,hour_of_day,-0.6501897573471069
ideal,home224,residential,nmbe_16,hour_of_day,-0.5930353403091431
ideal,home224,residential,nmbe_17,hour_of_day,-0.6443796753883362
ideal,home224,residential,nmbe_18,hour_of_day,-0.5988429188728333
ideal,home224,residential,nmbe_19,hour_of_day,-0.5339221954345703
ideal,home224,residential,nmbe_20,hour_of_day,-0.6067553162574768
ideal,home224,residential,nmbe_21,hour_of_day,-0.8314435482025146
ideal,home224,residential,nmbe_22,hour_of_day,-0.2222866714000702
ideal,home224,residential,nmbe_23,hour_of_day,-0.3231693208217621
ideal,home224,residential,nmae_0,hour_of_day,0.9069246053695679
ideal,home224,residential,nmae_1,hour_of_day,0.9499213099479675
ideal,home224,residential,nmae_2,hour_of_day,1.3474425077438354
ideal,home224,residential,nmae_3,hour_of_day,1.073850154876709
ideal,home224,residential,nmae_4,hour_of_day,0.9999385476112366
ideal,home224,residential,nmae_5,hour_of_day,1.117263913154602
ideal,home224,residential,nmae_6,hour_of_day,1.428628921508789
ideal,home224,residential,nmae_7,hour_of_day,1.533055067062378
ideal,home224,residential,nmae_8,hour_of_day,1.3912317752838135
ideal,home224,residential,nmae_9,hour_of_day,1.430243968963623
ideal,home224,residential,nmae_10,hour_of_day,1.3028143644332886
ideal,home224,residential,nmae_11,hour_of_day,1.0405460596084595
ideal,home224,residential,nmae_12,hour_of_day,1.0099427700042725
ideal,home224,residential,nmae_13,hour_of_day,0.9838297367095947
ideal,home224,residential,nmae_14,hour_of_day,0.9275228381156921
ideal,home224,residential,nmae_15,hour_of_day,0.8188817501068115
ideal,home224,residential,nmae_16,hour_of_day,0.8464908599853516
ideal,home224,residential,nmae_17,hour_of_day,0.6510797142982483
ideal,home224,residential,nmae_18,hour_of_day,0.6092013120651245
ideal,home224,residential,nmae_19,hour_of_day,0.5800524950027466
ideal,home224,residential,nmae_20,hour_of_day,0.6952595710754395
ideal,home224,residential,nmae_21,hour_of_day,0.8676572442054749
ideal,home224,residential,nmae_22,hour_of_day,1.0749012231826782
ideal,home224,residential,nmae_23,hour_of_day,1.0041122436523438
ideal,home63,residential,cvrmse_0,hour_of_day,0.7347221970558167
ideal,home63,residential,cvrmse_1,hour_of_day,0.8111674785614014
ideal,home63,residential,cvrmse_2,hour_of_day,1.0499029159545898
ideal,home63,residential,cvrmse_3,hour_of_day,1.1973109245300293
ideal,home63,residential,cvrmse_4,hour_of_day,1.7719610929489136
ideal,home63,residential,cvrmse_5,hour_of_day,1.8397501707077026
ideal,home63,residential,cvrmse_6,hour_of_day,1.2841185331344604
ideal,home63,residential,cvrmse_7,hour_of_day,0.902249276638031
ideal,home63,residential,cvrmse_8,hour_of_day,0.788407564163208
ideal,home63,residential,cvrmse_9,hour_of_day,0.6941484808921814
ideal,home63,residential,cvrmse_10,hour_of_day,0.4616212546825409
ideal,home63,residential,cvrmse_11,hour_of_day,0.44043949246406555
ideal,home63,residential,cvrmse_12,hour_of_day,0.6831133365631104
ideal,home63,residential,cvrmse_13,hour_of_day,0.976199746131897
ideal,home63,residential,cvrmse_14,hour_of_day,1.2281752824783325
ideal,home63,residential,cvrmse_15,hour_of_day,2.217817783355713
ideal,home63,residential,cvrmse_16,hour_of_day,3.7842791080474854
ideal,home63,residential,cvrmse_17,hour_of_day,3.024484634399414
ideal,home63,residential,cvrmse_18,hour_of_day,2.03940486907959
ideal,home63,residential,cvrmse_19,hour_of_day,1.5267854928970337
ideal,home63,residential,cvrmse_20,hour_of_day,1.2421998977661133
ideal,home63,residential,cvrmse_21,hour_of_day,1.616579294204712
ideal,home63,residential,cvrmse_22,hour_of_day,1.5911345481872559
ideal,home63,residential,cvrmse_23,hour_of_day,1.3115943670272827
ideal,home63,residential,nmbe_0,hour_of_day,-0.05098772421479225
ideal,home63,residential,nmbe_1,hour_of_day,-0.17211998999118805
ideal,home63,residential,nmbe_2,hour_of_day,-0.2789570987224579
ideal,home63,residential,nmbe_3,hour_of_day,-0.5546247959136963
ideal,home63,residential,nmbe_4,hour_of_day,-0.13692164421081543
ideal,home63,residential,nmbe_5,hour_of_day,0.0668564885854721
ideal,home63,residential,nmbe_6,hour_of_day,-0.19554999470710754
ideal,home63,residential,nmbe_7,hour_of_day,-0.3761816620826721
ideal,home63,residential,nmbe_8,hour_of_day,-0.5007847547531128
ideal,home63,residential,nmbe_9,hour_of_day,-0.5727331042289734
ideal,home63,residential,nmbe_10,hour_of_day,-0.3224407434463501
ideal,home63,residential,nmbe_11,hour_of_day,-0.21846292912960052
ideal,home63,residential,nmbe_12,hour_of_day,-0.31567704677581787
ideal,home63,residential,nmbe_13,hour_of_day,-0.43401333689689636
ideal,home63,residential,nmbe_14,hour_of_day,-0.6065135598182678
ideal,home63,residential,nmbe_15,hour_of_day,-0.43555930256843567
ideal,home63,residential,nmbe_16,hour_of_day,0.6115319132804871
ideal,home63,residential,nmbe_17,hour_of_day,-0.5959001183509827
ideal,home63,residential,nmbe_18,hour_of_day,-1.3150969743728638
ideal,home63,residential,nmbe_19,hour_of_day,-0.6439713835716248
ideal,home63,residential,nmbe_20,hour_of_day,-0.6621609926223755
ideal,home63,residential,nmbe_21,hour_of_day,-0.7883065938949585
ideal,home63,residential,nmbe_22,hour_of_day,-0.689027726650238
ideal,home63,residential,nmbe_23,hour_of_day,-0.7498142123222351
ideal,home63,residential,nmae_0,hour_of_day,0.39276695251464844
ideal,home63,residential,nmae_1,hour_of_day,0.4799533188343048
ideal,home63,residential,nmae_2,hour_of_day,0.6992889046669006
ideal,home63,residential,nmae_3,hour_of_day,0.9873694181442261
ideal,home63,residential,nmae_4,hour_of_day,1.3489829301834106
ideal,home63,residential,nmae_5,hour_of_day,1.3566861152648926
ideal,home63,residential,nmae_6,hour_of_day,0.9871101975440979
ideal,home63,residential,nmae_7,hour_of_day,0.7983787059783936
ideal,home63,residential,nmae_8,hour_of_day,0.7069501876831055
ideal,home63,residential,nmae_9,hour_of_day,0.6205506920814514
ideal,home63,residential,nmae_10,hour_of_day,0.3727229833602905
ideal,home63,residential,nmae_11,hour_of_day,0.28837850689888
ideal,home63,residential,nmae_12,hour_of_day,0.38683584332466125
ideal,home63,residential,nmae_13,hour_of_day,0.5422893762588501
ideal,home63,residential,nmae_14,hour_of_day,0.7195813059806824
ideal,home63,residential,nmae_15,hour_of_day,1.5495917797088623
ideal,home63,residential,nmae_16,hour_of_day,3.0373573303222656
ideal,home63,residential,nmae_17,hour_of_day,2.417907476425171
ideal,home63,residential,nmae_18,hour_of_day,1.7639894485473633
ideal,home63,residential,nmae_19,hour_of_day,1.0832561254501343
ideal,home63,residential,nmae_20,hour_of_day,0.972529411315918
ideal,home63,residential,nmae_21,hour_of_day,1.133143424987793
ideal,home63,residential,nmae_22,hour_of_day,1.2162026166915894
ideal,home63,residential,nmae_23,hour_of_day,1.0771161317825317
bdg-2,Panther_office_Hannah,residential,cvrmse_0,hour_of_day,0.16761597990989685
bdg-2,Panther_office_Hannah,residential,cvrmse_1,hour_of_day,0.14572370052337646
bdg-2,Panther_office_Hannah,residential,cvrmse_2,hour_of_day,0.141912043094635
bdg-2,Panther_office_Hannah,residential,cvrmse_3,hour_of_day,0.15214277803897858
bdg-2,Panther_office_Hannah,residential,cvrmse_4,hour_of_day,0.13759274780750275
